id	sentence	polarity	irony	chapter
33_170_2660	Andando, guardava innanzi, ansioso insieme e timoroso di veder qualcheduno; e, dopo pochi passi, vide infatti un uomo in camicia, seduto in terra, con le spalle appoggiate a una siepe di gelsomini, in un'attitudine d'insensato: e, a questa, e poi anche alla fisonomia, gli parve di raffigurar quel povero mezzo scemo di Gervaso ch'era venuto per secondo testimonio alla sciagurata spedizione.	NEGATIVE	0	33
33_171_2661	Ma essendosegli avvicinato, dovette accertarsi ch'era in vece quel Tonio così sveglio che ce l'aveva condotto.	NEUTRAL	0	33
33_172_2662	La peste, togliendogli il vigore del corpo insieme e della mente, gli aveva svolto in faccia e in ogni suo atto un piccolo e velato germe di somiglianza che aveva con l'incantato fratello.	NEGATIVE	0	33
33_173_2663	«Oh Tonio!» gli disse Renzo, fermandosegli davanti: «sei tu?»	NEGATIVE	0	33
33_174_2664	Tonio alzò gli occhi, senza mover la testa.	NEUTRAL	0	33
33_175_2665	«Tonio! non mi riconosci?»	NEGATIVE	0	33
33_176_2666	«A chi la tocca, la tocca,» rispose Tonio, rimanendo poi con la bocca aperta.	NEGATIVE	0	33
33_177_2667	«L'hai addosso eh? povero Tonio; ma non mi riconosci più?»	NEGATIVE	0	33
33_178_2668	«A chi la tocca, la tocca,» replicò quello, con un certo sorriso sciocco.	NEGATIVE	0	33
33_179_2669	Renzo, vedendo che non ne caverebbe altro, seguitò la sua strada, più contristato.	NEGATIVE	0	33
33_180_2670	Ed ecco spuntar da una cantonata, e venire avanti una cosa nera, che riconobbe subito per don Abbondio.	NEUTRAL	0	33
33_181_2671	Camminava adagio adagio, portando il bastone come chi n'è portato a vicenda; e di mano in mano che s'avvicinava, sempre più si poteva conoscere nel suo volto pallido e smunto, e in ogni atto, che anche lui doveva aver passata la sua burrasca.	NEGATIVE	0	33
33_182_2672	Guardava anche lui; gli pareva e non gli pareva: vedeva qualcosa di forestiero nel vestiario; ma era appunto forestiero di quel di Bergamo.	NEUTRAL	0	33
33_183_2673	– È lui senz'altro! – disse tra sé, e alzò le mani al cielo, con un movimento di maraviglia scontenta, restandogli sospeso in aria il bastone che teneva nella destra; e si vedevano quelle povere braccia ballar nelle maniche, dove altre volte stavano appena per l'appunto.	NEGATIVE	0	33
33_184_2674	Renzo gli andò incontro, allungando il passo, e gli fece una riverenza; ché, sebbene si fossero lasciati come sapete, era però sempre il suo curato.	POSITIVE	0	33
33_185_2675	«Siete qui, voi?» esclamò don Abbondio.	NEUTRAL	0	33
33_186_2676	«Son qui, come lei vede.	NEUTRAL	0	33
33_187_2677	Si sa niente di Lucia?»	NEGATIVE	0	33
33_188_2678	«Che volete che se ne sappia?	NEGATIVE	0	33
33_189_2679	Non se ne sa niente.	NEGATIVE	0	33
33_190_2680	È a Milano, se pure è ancora in questo mondo.	NEGATIVE	0	33
33_191_2681	Ma voi…»	NEUTRAL	0	33
33_192_2682	«E Agnese, è viva?»	NEGATIVE	0	33
33_193_2683	«Può essere; ma chi volete che lo sappia? non è qui.	NEGATIVE	0	33
33_194_2684	Ma…»	NEUTRAL	0	33
33_195_2685	«Dov'è?»	NEGATIVE	0	33
33_196_2686	«È andata a starsene nella Valsassina, da que' suoi parenti, a Pasturo, sapete bene; ché là dicono che la peste non faccia il diavolo come qui.	NEUTRAL	0	33
33_197_2687	Ma voi, dico…»	NEUTRAL	0	33
33_198_2688	«Questa la mi dispiace.	NEGATIVE	0	33
33_199_2689	E il padre Cristoforo…?»	NEGATIVE	0	33
33_200_2690	«È andato via che è un pezzo.	NEUTRAL	0	33
33_201_2691	Ma…»	NEUTRAL	0	33
33_202_2692	«Lo sapevo; me l'hanno fatto scrivere: domandavo se per caso fosse tornato da queste parti.»	NEUTRAL	0	33
33_203_2693	«Oh giusto! non se n'è più sentito parlare.	NEUTRAL	0	33
33_204_2694	Ma voi…»	NEUTRAL	0	33
33_205_2695	«La mi dispiace anche questa.»	NEGATIVE	0	33
33_206_2696	«Ma voi, dico, cosa venite a far da queste parti, per l'amor del cielo!	NEGATIVE	0	33
33_207_2697	Non sapete che bagattella di cattura…?»	NEGATIVE	0	33
33_208_2698	«Cosa m'importa?	NEGATIVE	0	33
33_209_2699	Hanno altro da pensare.	NEUTRAL	0	33
33_210_2700	Ho voluto venire anch'io una volta a vedere i fatti miei.	NEGATIVE	0	33
33_211_2701	E non si sa proprio…?»	NEGATIVE	0	33
33_212_2702	«Cosa volete vedere? che or ora non c'è più nessuno, non c'è più niente.	NEGATIVE	0	33
33_213_2703	E dico, con quella bagattella di cattura, venir qui, proprio in paese, in bocca al lupo, c'è giudizio?	NEGATIVE	0	33
33_214_2704	Fate a modo d'un vecchio che è obbligato ad averne più di voi, e che vi parla per l'amore che vi porta; legatevi le scarpe bene, e, prima che nessuno vi veda, tornate di dove siete venuto; e se siete stato visto, tanto più tornatevene di corsa.	MIXED	0	33
33_215_2705	Vi pare che sia aria per voi, questa?	NEGATIVE	0	33
33_216_2706	Non sapete che sono venuti a cercarvi, che hanno frugato, frugato, buttato sottosopra…»	NEGATIVE	0	33
33_217_2707	«Lo so pur troppo, birboni!»	NEGATIVE	0	33
33_218_2708	«Ma dunque…!»	NEGATIVE	0	33
33_219_2709	«Ma se le dico che non ci penso.	NEGATIVE	0	33
33_220_2710	E colui, è vivo ancora? è qui?»	NEGATIVE	0	33
33_221_2711	«Vi dico che non c'è nessuno; vi dico che non pensiate alle cose di qui; vi dico che…»	NEGATIVE	0	33
33_222_2712	«Domando se è qui, colui.»	NEGATIVE	0	33
33_223_2713	«Oh santo cielo!	NEGATIVE	0	33
33_224_2714	Parlate meglio.	NEGATIVE	0	33
33_225_2715	Possibile che abbiate ancora addosso tutto quel fuoco, dopo tante cose!»	NEGATIVE	0	33
33_226_2716	«C'è, o non c'è?»	NEGATIVE	0	33
33_227_2717	«Non c'è, via.	NEGATIVE	0	33
33_228_2718	Ma, e la peste, figliuolo, la peste!	NEGATIVE	0	33
33_229_2719	Chi è che vada in giro, in questi tempi?»	NEGATIVE	0	33
33_230_2720	«Se non ci fosse altro che la peste in questo mondo… dico per me: l'ho avuta, e son franco.»	MIXED	0	33
33_231_2721	«Ma dunque! ma dunque! non sono avvisi questi?	NEGATIVE	0	33
33_232_2722	Quando se n'è scampata una di questa sorte, mi pare che si dovrebbe ringraziare il cielo, e…»	POSITIVE	0	33
33_233_2723	«Lo ringrazio bene.»	POSITIVE	0	33
33_234_2724	«E non andarne a cercar dell'altre, dico.	NEGATIVE	0	33
33_235_2725	Fate a modo mio…»	POSITIVE	0	33
33_236_2726	«L'ha avuta anche lei, signor curato, se non m'inganno.»	NEUTRAL	0	33
33_237_2727	«Se l'ho avuta!	NEGATIVE	0	33
33_238_2728	Perfida e infame è stata: son qui per miracolo: basta dire che m'ha conciato in questa maniera che vedete.	NEGATIVE	0	33
33_239_2729	Ora avevo proprio bisogno d'un po' di quiete, per rimettermi in tono: via, cominciavo a stare un po' meglio…	POSITIVE	0	33
33_240_2730	In nome del cielo, cosa venite a far qui?	NEGATIVE	0	33
33_241_2731	Tornate…»	NEGATIVE	0	33
33_242_2732	«Sempre l'ha con questo tornare, lei.	NEGATIVE	0	33
33_243_2733	Per tornare, tanto n'avevo a non movermi.	NEGATIVE	0	33
33_244_2734	Dice: cosa venite? cosa venite?	NEGATIVE	0	33
33_245_2735	Oh bella! vengo, anch'io, a casa mia.»	NEGATIVE	0	33
33_246_2736	«Casa vostra…»	NEGATIVE	0	33
33_247_2737	«Mi dica; ne son morti molti qui?…»	NEGATIVE	0	33
33_248_2738	«Eh eh!» esclamò don Abbondio; e, cominciando da Perpetua, nominò una filastrocca di persone e di famiglie intere.	NEGATIVE	0	33
33_249_2739	Renzo s'aspettava purtroppo qualcosa di simile; ma al sentir tanti nomi di persone che conosceva, d'amici, di parenti, stava addolorato, col capo basso, esclamando ogni momento: «poverino! poverina! poverini!»	NEGATIVE	0	33
33_250_2740	«Vedete!» continuò don Abbondio: «e non è finita.	NEGATIVE	0	33
33_251_2741	Se quelli che restano non metton giudizio questa volta, e scacciar tutti i grilli dalla testa, non c'è più altro che la fine del mondo.»	NEGATIVE	0	33
33_252_2742	«Non dubiti; che già non fo conto di fermarmi qui.»	POSITIVE	0	33
33_253_2743	«Ah! sia ringraziato il cielo, che la v'è entrata!	POSITIVE	0	33
33_254_2744	E, già s'intende, fate ben conto di ritornar sul bergamasco.»	NEUTRAL	0	33
33_255_2745	«Di questo non si prenda pensiero.»	NEGATIVE	0	33
33_256_2746	«Che! non vorreste già farmi qualche sproposito peggio di questo?»	NEGATIVE	0	33
33_257_2747	«Lei non ci pensi, dico; tocca a me: non son più un bambino: ho l'uso della ragione.	NEGATIVE	0	33
33_258_2748	Spero che, a buon conto, non dirà a nessuno d'avermi visto.	NEGATIVE	0	33
33_259_2749	È sacerdote; sono una sua pecora: non mi vorrà tradire.»	NEGATIVE	0	33
33_260_2750	«Ho inteso,» disse don Abbondio, sospirando stizzosamente: «ho inteso.	NEGATIVE	0	33
33_261_2751	Volete rovinarvi voi, e rovinarmi me.	NEGATIVE	0	33
33_262_2752	Non vi basta di quelle che avete passate voi; non vi basta di quelle che ho passate io.	NEGATIVE	0	33
33_263_2753	Ho inteso, ho inteso.»	NEGATIVE	0	33
33_264_2754	E, continuando a borbottar tra i denti quest'ultime parole, riprese per la sua strada.	NEGATIVE	0	33
33_265_2755	Renzo rimase lì tristo e scontento, a pensar dove anderebbe a fermarsi.	NEGATIVE	0	33
33_266_2756	In quella enumerazion di morti fattagli da don Abbondio, c'era una famiglia di contadini portata via tutta dal contagio, salvo un giovinotto, dell'età di Renzo a un di presso, e suo compagno fin da piccino; la casa era pochi passi fuori del paese.	NEUTRAL	0	33
33_267_2757	Pensò d'andar lì.	NEUTRAL	0	33
33_268_2758	E andando, passò davanti alla sua vigna; e già dal di fuori potè subito argomentare in che stato la fosse.	NEUTRAL	0	33
33_269_2759	Una vetticciola, una fronda d'albero di quelli che ci aveva lasciati, non si vedeva passare il muro; se qualcosa si vedeva, era tutta roba venuta in sua assenza.	NEUTRAL	0	33
33_270_2760	S'affacciò all'apertura (del cancello non c'eran più neppure i gangheri); diede un'occhiata in giro: povera vigna!	NEGATIVE	0	33
33_271_2761	Per due inverni di seguito, la gente del paese era andata a far legna «nel luogo di quel poverino», come dicevano.	NEGATIVE	0	33
33_272_2762	Viti, gelsi, frutti d'ogni sorte, tutto era stato strappato alla peggio, o tagliato al piede.	NEGATIVE	0	33
33_273_2763	Si vedevano però ancora i vestigi dell'antica coltura: giovani tralci, in righe spezzate, ma che pure segnavano la traccia de' filari desolati; qua e là, rimessiticci o getti di gelsi, di fichi, di peschi, di ciliegi, di susini; ma anche questo si vedeva sparso, soffogato, in mezzo a una nuova, varia e fitta generazione, nata e cresciuta senza l'aiuto della man dell'uomo.	MIXED	0	33
33_274_2764	Era una marmaglia d'ortiche, di felci, di logli, di gramigne, di farinelli, d'avene salvatiche, d'amaranti verdi, di radicchielle, d'acetoselle, di panicastrelle e d'altrettali piante; di quelle, voglio dire, di cui il contadino d'ogni paese ha fatto una gran classe a modo suo, denominandole erbacce, o qualcosa di simile.	NEGATIVE	0	33
33_275_2765	Era un guazzabuglio di steli, che facevano a soverchiarsi l'uno con l'altro nell'aria, o a passarsi avanti, strisciando sul terreno, a rubarsi in somma il posto per ogni verso; una confusione di foglie, di fiori, di frutti, di cento colori, di cento forme, di cento grandezze: spighette, pannocchiette, ciocche, mazzetti, capolini bianchi, rossi, gialli, azzurri.	NEGATIVE	0	33
33_276_2766	Tra questa marmaglia di piante ce n'era alcune di più rilevate e vistose, non però migliori, almeno la più parte: l'uva turca, più alta di tutte, co' suoi rami allargati, rosseggianti, co' suoi pomposi foglioni verdecupi, alcuni già orlati di porpora, co' suoi grappoli ripiegati, guarniti di bacche paonazze al basso, più su di porporine, poi di verdi, e in cima di fiorellini biancastri; il tasso barbasso, con le sue gran foglie lanose a terra, e lo stelo diritto all'aria, e le lunghe spighe sparse e come stellate di vivi fiori gialli: cardi, ispidi ne' rami, nelle foglie, ne' calici, donde uscivano ciuffetti di fiori bianchi o porporini, ovvero si staccavano, portati via dal vento, pennacchioli argentei e leggieri.	NEGATIVE	0	33
33_277_2767	Qui una quantità di vilucchioni arrampicati e avvoltati a' nuovi rampolli d'un gelso, gli avevan tutti ricoperti delle lor foglie ciondoloni, e spenzolavano dalla cima di quelli le lor campanelle candide e molli: là una zucca salvatica, co' suoi chicchi vermigli, s'era avviticchiata ai nuovi tralci d'una vite; la quale, cercato invano un più saldo sostegno, aveva attaccati a vicenda i suoi viticci a quella; e, mescolando i loro deboli steli e le loro foglie poco diverse, si tiravan giù, pure a vicenda, come accade spesso ai deboli che si prendon l'uno con l'altro per appoggio.	NEGATIVE	0	33
33_278_2768	Il rovo era per tutto; andava da una pianta all'altra, saliva, scendeva, ripiegava i rami o gli stendeva, secondo gli riuscisse; e, attraversato davanti al limitare stesso, pareva che fosse lì per contrastare il passo, anche al padrone.	NEGATIVE	0	33
33_279_2769	Ma questo non si curava d'entrare in una tal vigna; e forse non istette tanto a guardarla, quanto noi a farne questo po' di schizzo.	NEUTRAL	0	33
33_280_2770	Tirò di lungo: poco lontano c'era la sua casa; attraversò l'orto, camminando fino a mezza gamba tra l'erbacce di cui era popolato, coperto, come la vigna.	NEUTRAL	0	33
33_281_2771	Mise piede sulla soglia d'una delle due stanze che c'era a terreno: al rumore de' suoi passi, al suo affacciarsi, uno scompiglìo, uno scappare incrocicchiato di topacci, un cacciarsi dentro il sudiciume che copriva tutto il pavimento: era ancora il letto de' lanzichenecchi.	NEGATIVE	0	33
33_282_2772	Diede un'occhiata alle pareti: scrostate, imbrattate, affumicate.	NEGATIVE	0	33
33_283_2773	Alzò gli occhi al palco: un parato di ragnateli.	NEGATIVE	0	33
33_284_2774	Non c'era altro.	NEUTRAL	0	33
33_285_2775	Se n'andò anche di là, mettendosi le mani ne' capelli; tornò indietro, rifacendo il sentiero che aveva aperto lui, un momento prima; dopo pochi passi, prese un'altra straducola a mancina, che metteva ne' campi; e senza veder né sentire anima vivente, arrivò vicino alla casetta dove aveva pensato di fermarsi.	NEGATIVE	0	33
33_286_2776	Già principiava a farsi buio.	NEUTRAL	0	33
33_287_2777	L'amico era sull'uscio, a sedere sur un panchetto di legno, con le braccia incrociate, con gli occhi fissi al cielo, come un uomo sbalordito dalle disgrazie, e insalvatichito dalla solitudine.	NEGATIVE	0	33
33_288_2778	Sentendo un calpestìo, si voltò a guardar chi fosse, e, a quel che gli parve di vedere così al barlume, tra i rami e le fronde, disse, ad alta voce, rizzandosi e alzando le mani: «non ci son che io? non ne ho fatto abbastanza ieri?	NEGATIVE	0	33
33_289_2779	Lasciatemi un po' stare, che sarà anche questa un'opera di misericordia.»	NEGATIVE	0	33
33_290_2780	Renzo, non sapendo cosa volesse dir questo, gli rispose chiamandolo per nome.	NEUTRAL	0	33
33_291_2781	«Renzo…!» disse quello, esclamando insieme e interrogando.	POSITIVE	0	33
33_292_2782	«Proprio,» disse Renzo; e si corsero incontro.	POSITIVE	0	33
33_293_2783	«Sei proprio tu!» disse l'amico, quando furon vicini: «oh che gusto ho di vederti!	POSITIVE	0	33
33_294_2784	Chi l'avrebbe pensato?	POSITIVE	0	33
33_295_2785	T'avevo preso per Paolin de' morti, che vien sempre a tormentarmi, perché vada a sotterrare.	NEGATIVE	0	33
33_296_2786	Sai che son rimasto solo? solo! solo, come un romito!»	NEGATIVE	0	33
33_297_2787	«Lo so pur troppo,» disse Renzo.	NEGATIVE	0	33
33_298_2788	E così, barattando e mescolando in fretta saluti, domande e risposte, entrarono insieme nella casuccia.	NEUTRAL	0	33
33_299_2789	E lì, senza sospendere i discorsi, l'amico si mise in faccende per fare un po' d'onore a Renzo, come si poteva così all'improvviso e in quel tempo.	POSITIVE	0	33
33_300_2790	Mise l'acqua al fuoco, e cominciò a far la polenta; ma cedé poi il matterello a Renzo, perché la dimenasse; e se n'andò dicendo: «son rimasto solo; ma! son rimasto solo!».	NEGATIVE	0	33
33_301_2791	Tornò con un piccol secchio di latte, con un po' di carne secca, con un paio di raveggioli, con fichi e pesche; e posato il tutto, scodellata la polenta sulla tafferìa, si misero insieme a tavola, ringraziandosi scambievolmente, l'uno della visita, l'altro del ricevimento.	POSITIVE	0	33
33_302_2792	E, dopo un'assenza di forse due anni, si trovarono a un tratto molto più amici di quello che avesser mai saputo d'essere nel tempo che si vedevano quasi ogni giorno; perché all'uno e all'altro, dice qui il manoscritto, eran toccate di quelle cose che fanno conoscere che balsamo sia all'animo la benevolenza; tanto quella che si sente, quanto quella che si trova negli altri.	POSITIVE	0	33
